x,y,uA_true,uA_pred,uA_error,uB_true,uB_pred,uB_error,uC_true,uC_pred,uC_error
0.9719230514536006,0.3480477870845102,0.0018024658191327,0.0010419115,5.784428078326425e-07,0.0026194101811861,0.0026820898,3.9287353170470815e-09,4.532568898640656e-06,0.00044903904,1.975860046254554e-07
1.94956388244759,0.1180512551534177,0.0021513498166391,0.0032894239,1.2952125804350863e-06,0.0019352239063851,0.001752913,3.3237267243471816e-08,4.182031565842927e-06,-0.00037554651,1.441937690678527e-07
1.949997712993411,0.049658316143041,0.0020602621340387,0.0041387305,4.320030608486655e-06,0.001868937895626,0.0014438033,1.8073941556014054e-07,3.868173410191294e-06,-0.0016153082,2.621732209670144e-06
1.771961817615021,0.1530278789497521,0.0023717935986982,0.0019076094,2.1546696741214764e-07,0.001956052694014,0.002095908,1.9559486070341367e-08,4.651614105744674e-06,0.0009799823,9.512699790211441e-07
1.909246823951428,0.2812757146784527,0.0022242006580211,0.0017024502,2.7222352394069775e-07,0.0019748964512256,0.002644837,4.488202084123994e-07,4.408497930490798e-06,0.00020160526,3.888656311747685e-08
0.2459536687882397,0.0466863395383114,0.0056884057165097,0.003387414,5.294563252335706e-06,0.00020763583583,0.0010437667,6.991148838650231e-07,9.164001705632824e-07,-0.00085984915,7.40917340880614e-07
1.948575539857022,0.2445328248721197,0.0022282640428999,0.002288781,3.6623149833914573e-09,0.0019839873910237,0.002354443,1.3723741251057586e-07,4.4363804678894625e-06,0.00016022474,2.4270011637406903e-08
1.697271520964565,0.1233917627620729,0.0022690540041057,0.0034277067,1.3424759743232565e-06,0.0020259823528471,0.0016187131,1.6586821133586978e-07,4.608162546996256e-06,-0.00060824305,3.755866065031144e-07
0.7964897648514618,0.1211426571931604,0.0039951807397722,0.0032553896,5.472908849224182e-07,0.0009650755770405,0.0012721717,9.430805070245257e-08,3.5183748695578994e-06,-2.361834e-06,3.4576856928532235e-11
1.065625,0.3689344961371042,0.002401331494503,0.0006663427,3.0101862014204157e-06,0.0020794873843177,0.0027720928,4.797022884477087e-07,4.869221971174536e-06,0.0009287819,8.536146858335477e-07
1.085849084308977,0.3170853572226867,0.0025672888917285,0.0008039698,3.109294217588734e-06,0.0019749319274068,0.0027174056,5.512670915804499e-07,4.870750163347718e-06,0.0006240085,3.833315244632756e-07
0.4702981435440001,0.260434880697798,0.0022034284749797,0.0025488958,1.1934765626206047e-07,0.0021886264883189,0.0016717315,2.6718045787941534e-07,3.355276455660162e-06,9.401888e-05,8.219888382534527e-09
1.577403511714593,0.0546360188807914,0.0021546740004666,0.0037779436,2.6350040354432546e-06,0.0020581315303549,0.001283437,6.001515942496713e-07,4.450783984121437e-06,-0.0007234141,5.297873229039007e-07
0.0562266351537013,0.0549381691086237,0.0015870554760828,0.003266655,2.8210542539038235e-06,0.0001903907639659,0.0009803772,6.240785647976208e-07,2.1810011283513498e-07,-0.00078802556,6.213280645469734e-07
0.3267207591099919,0.3566194660323104,0.0002494344435502,0.0012684688,1.0384310139324848e-06,0.0044284277652494,0.0026054084,3.3233994963304293e-06,9.554452141555213e-07,-0.0005778894,3.350613349641221e-07
0.9003051618565143,0.3564049499960621,0.0016171838762899,0.0011502728,2.180059656592742e-07,0.0028234834886913,0.0026588142,2.7115977332668854e-08,4.146520342023553e-06,0.00032121688,1.0053361378228021e-07
1.751571320346033,0.3651102912045228,0.002239473451735,0.0012601241,9.59125060805733e-07,0.0018915238547668,0.0029232204,1.0643977532789423e-06,4.2535009380282196e-06,0.00024270266,5.685800286172869e-08
0.1583785085108421,0.2994699345738728,0.0003065127513067,0.0023893937,4.338393241607424e-06,0.0057593310880717,0.0019865036,1.4234227246643726e-05,7.125462624599816e-07,-0.0008344576,6.975091335790219e-07
0.1455283439499995,0.3542795598723423,0.0002291575358949,0.0015701875,1.7983613889269364e-06,0.0041528695185626,0.0023937821,3.094388409553985e-06,5.413243427960528e-07,-0.00065436214,4.288985503404913e-07
2.2,0.35875,0.001972872772164,0.0018682107,1.0954142455183557e-08,0.0017502715342037,0.0030714273,1.7454526771297869e-06,3.46962912946255e-06,-0.0010056719,1.0183666629343784e-06
0.2347662494194072,0.298325008655211,0.0003281938567074,0.002042316,2.938214380418435e-06,0.0043929032726989,0.002287358,4.43332070345159e-06,9.001326372009004e-07,-0.0011358485,1.292197368731996e-06
0.1527284455616188,0.1065771775690181,0.0059591444099989,0.00270202,1.0608858714113159e-05,0.0002612340481642,0.0016790628,2.0102384923807567e-06,6.345793113882225e-07,-0.0012213811,1.4933223885108253e-06
0.1382139529076665,0.0542745445634147,0.0059531665574801,0.0031748638,7.718966458362635e-06,0.0001991533928641,0.0010864139,7.872311371119163e-07,6.269461306726678e-07,-0.00084578246,7.164088807249566e-07
0.8749341636311069,0.0511011499989295,0.0028718697539412,0.003192626,1.0288453079621964e-07,0.0017866787435193,0.0009817183,6.479613127762837e-07,4.7216621732811785e-06,0.00056485087,3.1374472586969573e-07
0.643661668713109,0.0569349978101922,0.0041807262111418,0.003051065,1.2761346586762335e-06,0.0008584618884898,0.0011654198,9.422316985736218e-08,2.893168672032438e-06,-0.0001020655,1.1016322884532637e-08
1.466879772203159,0.3611261772912453,0.0024098096108524,0.0010095462,1.960737562914073e-06,0.0019286608223357,0.0028209984,7.962664065019186e-07,4.658588718020561e-06,0.00060198456,3.5679831655292685e-07
1.990280163552011,0.3564754268533217,0.0021195999374202,0.0020122752,1.1518607985890469e-08,0.0018885408872906,0.0029031634,1.029458910413918e-06,4.02240049954034e-06,-0.0009956881,9.994211655702632e-07
1.17471064520912,0.2990917256188288,0.0028024198756644,0.0018741712,8.616456086728752e-07,0.001814319591955,0.0021454692,1.0966005541787602e-07,4.888290200275616e-06,0.0009466782,8.869682741809463e-07
0.5202693090594349,0.206382495511728,0.0025014149342286,0.0030657873,3.1851611731526563e-07,0.0020830537138083,0.0013962984,4.71632849357695e-07,3.3880944863652587e-06,-2.2865832e-05,6.892686481781683e-10
0.0,0.25625,0.0003419943655761,0.002175592,3.3620798670643757e-06,0.000464373442597,0.002017051,2.410807539880973e-06,1.4492012359083216e-07,-0.0011800006,1.3927434562183641e-06
2.2,0.25625,0.0020943118604421,0.0015837178,2.6070633190981105e-07,0.001859989777656,0.0027354062,7.663538430971267e-07,3.914025905560874e-06,0.0005115941,2.5773907457663685e-07
2.2,0.05125,0.0020112746194768,0.004212998,4.847585200364645e-06,0.0017834468034795,0.0016302764,2.3461159766232197e-08,3.609303918136376e-06,-0.002221249,4.9499946680407005e-06
0.0,0.15375,0.0006072084555326,0.0028472766,5.017905417379506e-06,0.0002845276762516,0.0015058517,1.4916324823830937e-06,1.5883230518373526e-07,-0.0012115911,1.4683378134493864e-06
1.853978576207987,0.35875,0.0021738916690159,0.0014606342,5.087362571025411e-07,0.0019005324336417,0.0029573143,1.1167878134163766e-06,4.14935004379859e-06,-0.00028368086,8.284622764239402e-08
0.9787513713939684,0.1487523696999336,0.0017921006376117,0.0020660982,7.507463876291224e-08,0.0027209942164499,0.001957029,5.836426926849046e-07,4.308836212993731e-06,-7.2345138e-06,1.3324892859008067e-10
0.240625,0.3722153812029779,0.0002283736026405,0.0012625679,1.0695579219951045e-06,0.0043052592446851,0.0026030242,2.8976039965072195e-06,7.999195678101695e-07,-0.00060193986,3.6329523826433454e-07
1.515638456102889,0.2882700110184686,0.0023339445913375,0.0014658794,7.535372099139666e-07,0.0020559370904585,0.0024573505,1.6113271932040072e-07,4.792256546536082e-06,0.0009004697,8.022381191897982e-07
0.0904829738759973,0.3637717362208066,0.0002150524594671,0.0014016852,1.4080972093570022e-06,0.0016907703653694,0.0024300814,5.465807578605223e-07,2.398654920855099e-07,-0.0005804822,3.372380997964106e-07
2.150453692751374,0.2387066338105111,0.0021354148424623,0.0019398555,3.824345018325398e-08,0.001928434262068,0.0025347471,3.6761528620252934e-07,4.136785809832568e-06,0.0004743114,2.2106417853076915e-07
1.323782677156475,0.0489763433887339,0.0021817722456549,0.0036195144,2.0671025188499e-06,0.0021934635407242,0.0012034774,9.80072593158889e-07,4.7722642627096935e-06,-0.0006887391,4.809580414338485e-07
0.8074131292871642,0.3624701995505916,0.0018428842897922,0.0012091622,4.0160371794605966e-07,0.0026612094369665,0.0025022924,2.5254626342418767e-08,4.0873900313062e-06,0.0005744323,3.2529333166061273e-07
1.409375,0.0371532012195122,0.0021850889998713,0.0035188422,1.778897494025221e-06,0.0021394097534564,0.0012286007,8.295730582051346e-07,4.678834186688405e-06,-0.0004755929,2.3066094945850084e-07
1.406484531114799,0.1087852750766809,0.0022425358473489,0.0021401867,1.0475342426579682e-08,0.0021995996201518,0.0017444491,2.0716196081918785e-07,4.891049486691872e-06,0.0009191409,8.358527440719046e-07
1.134375,0.0371532012195121,0.002501919424441,0.0031652674,4.4003054715133983e-07,0.0019705911608365,0.001077205,7.981389347504366e-07,4.87151343102014e-06,0.0005925074,3.4531596100486407e-07
1.627401732573545,0.0455215722102503,0.0021622809190736,0.004081629,3.6838978874899985e-06,0.0020241662720342,0.0012524724,5.95511431108346e-07,4.393502998797397e-06,-0.0013085082,1.7237109272547814e-06
0.1170173172005315,0.1427610859166811,0.0030850497962065,0.002440296,4.1570731137512426e-07,0.0002898259022629,0.001678586,1.928654626188924e-06,3.170851007397413e-07,-0.0010835454,1.1747578579757691e-06
2.045405893604797,0.1105340662939892,0.0021112431534036,0.0040565357,3.7841629409687596e-06,0.0018845699751757,0.0016541779,5.308050640117459e-08,3.996727133416063e-06,-0.0015839264,2.5214997931539833e-06
1.255408269734577,0.1577307500159216,0.0023339994970858,0.0030671582,5.375216288095326e-07,0.0021416965295533,0.0014326274,5.027789744705727e-07,4.919036759992609e-06,0.0007323101,5.290977825813514e-07
2.028125,0.0370759799205932,0.0020224666721808,0.0045714006,6.497064080655421e-06,0.0018162261049723,0.0013941824,1.7812085208868933e-07,3.691025147368771e-06,-0.002382584,5.694308095641711e-06
0.4743610090857199,0.1421513964721819,0.0051800363749974,0.0034476742,3.0010786539454378e-06,0.0001114268810564,0.0011380911,1.0540393924666215e-06,1.1262645269235285e-06,-0.00024015456,5.8216438398323726e-08
0.9354010469015898,0.250631300585664,0.0026032796798324,0.0018967614,4.991681393897034e-07,0.002066489483621,0.0022151768,2.210792422400125e-08,4.3203694577137775e-06,4.849583e-05,1.951471235082339e-09
0.0442083293763827,0.128125,0.0008659543962407,0.0028827414,4.067429784887499e-06,0.0002531888578911,0.0014208555,1.3634454388349621e-06,1.6833342636024826e-07,-0.0011080727,1.2281981839947454e-06
0.8922386349349938,0.0992956419364831,0.0023752557460805,0.003371738,9.929766778905417e-07,0.0022154476167049,0.0010376573,1.38719012223934e-06,4.66498362623041e-06,0.0004229471,1.74959936194355e-07
0.1197849154434487,0.2663398672460083,0.000344496769375,0.0025032982,4.66042371625392e-06,0.0036615041001488,0.0018328428,3.344002052487433e-06,3.832393006162352e-07,-0.00081358105,6.625378633487473e-07
1.248258025468107,0.2565907092181813,0.0027674244849704,0.002353333,1.714718102961691e-07,0.0018445332469235,0.0019608736,1.3535078642991305e-08,4.95435546116857e-06,0.00073399395,5.314987267688226e-07
0.3746885856929528,0.370723531618974,0.0002501693834148,0.0011752471,8.557688423671938e-07,0.0043103011885537,0.0026222467,2.8495278136906376e-06,9.867877267775864e-07,-0.00034748763,1.21434418736667e-07
1.203125,0.0366132337404304,0.002283763227662,0.0035504922,1.604602357960153e-06,0.0021204472161888,0.0010552704,1.1346015785371154e-06,4.817861987584017e-06,-8.454174e-05,7.985138115891424e-09
0.5724622277005015,0.2751253816079333,0.0006114301127196,0.00040652603,4.1985683479908444e-08,0.0038836413405351,0.0051727593,1.6618250992601433e-06,1.840246960156939e-06,-0.00012453645,1.5971070716834034e-08
0.3365425205162783,0.0839577765505796,0.0052106959568797,0.0035171732,2.8680192242631115e-06,0.0002543947315406,0.001147896,7.983446086027493e-07,1.06836382901652e-06,-0.0009299591,8.668121726028414e-07
2.072662025974815,0.2975086504196739,0.0021542125394578,0.002383016,5.235104637324273e-08,0.0019581212240251,0.0025939643,4.0429646597412577e-07,4.23647044618611e-06,-0.0005088821,2.632906728276138e-07
0.4581080832182547,0.3648371739579888,0.0002911707218575,0.0012582168,9.351781139734932e-07,0.0042155315413956,0.0026153624,2.5605412625864495e-06,1.131756057056069e-06,-0.00033343583,1.119354719513269e-07
0.3874522734668214,0.2295447548840689,0.0030379379490712,0.0015860423,2.1080008463694413e-06,0.0014474286839302,0.0019649565,2.6783506316469257e-07,3.0057616859460095e-06,0.000118367374,1.3308301582622745e-08
0.7827853612484443,0.0410655038628958,0.0038315554713592,0.0032052621,3.922433562719716e-07,0.0010569826428129,0.0009978712,3.4941673403768373e-09,3.8104162778098495e-06,0.00029731542,8.614518645873409e-08
1.887722846421017,0.1760882698830035,0.0023504675816324,0.0017793402,3.2618647739570035e-07,0.0019567191922729,0.0022306442,7.50349241430537e-08,4.613808233991872e-06,0.0011853501,1.3941382380824232e-06
1.472640588990488,0.1118278026240017,0.0022179014407115,0.002207838,1.0127286175692754e-10,0.0021804747996818,0.0017752051,1.6424350083129043e-07,4.822456822823748e-06,0.0008755401,7.581491752821695e-07
1.865937103925594,0.2604137786483804,0.0022751752552721,0.001129292,1.3130485455053642e-06,0.0019449867527909,0.0026575327,5.077217154200565e-07,4.4411589960863565e-06,0.001214169,1.4634413665945229e-06
1.463913572748262,0.2030442564990043,0.0024100377129714,0.0015087351,8.123463635625361e-07,0.0020385259656436,0.002420187,1.456651424438072e-07,4.883592583680901e-06,0.0004855618,2.310515276276383e-07
1.376426316059077,0.3186741374914345,0.0024622927400173,0.00096222013,2.2502178282710086e-06,0.0019336870290409,0.0027363896,6.443314768137581e-07,4.760136602873127e-06,0.0008499995,7.144295601360413e-07
0.6641993820150034,0.3141688596240831,0.0009875801842002,0.0012909994,9.20631919538821e-08,0.0034730173443108,0.0024807155,9.846629239675587e-07,2.884443041256531e-06,9.693205e-06,4.6359244266812766e-11
0.2943117490824315,0.2130987422685822,0.0016438769820207,0.0013259277,1.0109176198097418e-07,0.0023995150375239,0.0019000173,2.494980282477002e-07,2.9691392680428436e-06,0.000112243,1.1940775916455004e-08
0.3478153998082709,0.1666571081082676,0.0032822665823887,0.0023555383,8.588252934014752e-07,0.0010549359940755,0.0016774833,3.8756517330984453e-07,2.6610818884322716e-06,-0.00046493858,2.186494447238717e-07
0.3427990510599805,0.2575950027870776,0.0009432550289061,0.0013718233,1.836707212007871e-07,0.0032160362919496,0.0027223825,2.4369402141216905e-07,2.2438620839311586e-06,-0.0006758645,4.5983097471793236e-07
0.7997118993855807,0.2216171933356366,0.0038017885793817,0.0026440248,1.3404169935471352e-06,0.0011378722758839,0.0018301904,4.793044128811045e-07,3.3927421565353597e-06,-0.00017977506,3.355044346227704e-08
1.722140693354707,0.282908100935778,0.0023347223779414,0.0015022382,6.930298831866376e-07,0.0019684439271619,0.0024944246,2.766556487670856e-07,4.60747626113252e-06,0.0011656806,1.3480907691582411e-06
1.77397096061971,0.2481483237422926,0.0023341775529552,0.0013009533,1.0675522977748427e-06,0.0019391453688693,0.002583772,4.15543421424068e-07,4.541017635126655e-06,0.0010536686,1.1006685972058921e-06
2.105123889160691,0.0374388594849864,0.0020039425867451,0.004671417,7.115420688180328e-06,0.0017879968953913,0.0014426708,1.1925009686470715e-07,3.6027136965326253e-06,-0.0027206317,7.421452917549706e-06
0.7212311524520482,0.1681834047545206,0.0022341324182029,0.0023415908,1.1547308491389432e-08,0.0024008464212276,0.0018491447,3.0437479230679823e-07,3.653777011012768e-06,-0.0003251359,1.0810264294292042e-07
0.7390853988449201,0.1252975311019746,0.0037190864802776,0.0028515086,7.526914515766595e-07,0.0012231363518534,0.0014899373,7.118274884028958e-08,3.2706619636147084e-06,-0.00018361956,3.492795462125441e-08
1.001293075311816,0.2293378770761685,0.0020068922041845,0.0014688,2.8954321127506785e-07,0.0025102767627309,0.0024523735,3.352787297695158e-09,4.549049758469672e-06,-0.00012215227,1.6053224146390908e-08
1.029104082913054,0.2817926204256903,0.0020952238911229,0.0011426434,9.074096071453342e-07,0.0023812438798881,0.0026182234,5.615930656750756e-08,4.721755995519761e-06,0.00018272549,3.1685329013213586e-08
1.089354270958914,0.2532030978214284,0.0021347757057772,0.0012906417,7.125621773958543e-07,0.0023629999991833,0.002553612,3.633293248781988e-08,4.7805485714650655e-06,0.000100530684,9.16808843348993e-09
1.395420985247586,0.1889312804454685,0.0025444932594523,0.0016708598,7.632355016994114e-07,0.001940648752537,0.0022797287,1.149751775733843e-07,4.90712406811947e-06,0.00048347563,2.290278105770977e-07
0.2637984936131706,0.131957981619558,0.0035857677353589,0.0028083548,6.043708798699738e-07,0.0005050480733822,0.0014969409,9.838512827100202e-07,1.3034932839536934e-06,-0.0008588955,7.399422747274048e-07
2.028125,0.41,0.0020401732288881,0.00178691,6.414226439176915e-08,0.0018000511248781,0.0032129884,1.9963916773526955e-06,3.69010264936554e-06,-0.0015519634,2.42005778583143e-06
1.602974613107666,0.1409168124372819,0.0021575662911514,0.0033377632,1.392864861378346e-06,0.0021218338902034,0.0015465021,3.3100665346616784e-07,4.592099810245781e-06,7.542223e-05,5.0169069719244615e-09
0.6411197190784566,0.2093206809774056,0.0001892448322754,0.002845548,7.055947014630541e-06,0.0042050592200324,0.004440695,5.552424312909992e-08,1.4481132900076255e-06,-5.6631863e-05,3.3732836594638876e-09
0.7109192244635142,0.2445215831715569,0.0018212026665985,0.0015441999,7.673054160175121e-08,0.0027383414444494,0.0023545027,1.473321986927455e-07,3.680358092224089e-06,-0.0003049001,9.522190514478161e-08
1.811978730443247,0.3030268979010806,0.0022565133001825,0.0010723695,1.4021965018647235e-06,0.0019162771167156,0.0027809143,7.475974702014439e-07,4.341234602667763e-06,0.000990428,9.723671690250713e-07
0.0473912529167758,0.2092105994141064,0.0004453026840672,0.0025030598,4.234364366443085e-06,0.000373042863441,0.0017810762,1.9825578567430252e-06,1.533397516454919e-07,-0.0011386797,1.296940654184465e-06
1.990440327977009,0.2596677862907976,0.002188260006686,0.002807282,3.8318811848249287e-07,0.0020100490746025,0.0023095906,8.972511230509615e-08,4.414687860106193e-06,-0.0005769059,3.3793363307887026e-07
2.162593465272776,0.3321753070723338,0.0020219203712048,0.0017852411,5.6017092845020596e-08,0.0017905803291148,0.0029447973,1.332216763825518e-06,3.638750416800445e-06,-0.00044434518,2.0068959852487262e-07
2.096875,0.41,0.0019879646557752,0.0018553361,1.759032593806455e-08,0.0017579444466497,0.003227353,2.1591617788098673e-06,3.5112378273301735e-06,-0.0017274246,2.996138743045594e-06
2.075409538964278,0.3633709287874918,0.0020494761540213,0.0018766746,2.986037966593995e-08,0.001814636943902,0.0029919446,1.3860532028325324e-06,3.7381516416388978e-06,-0.00083901733,7.102368045341672e-07
0.0970644353875908,0.035350842270998,0.003212011299875,0.0033432469,1.722277675410708e-08,0.0001835966774202,0.000880152,4.851892994094167e-07,3.775070712317172e-07,-0.00066112727,4.375885691196645e-07
0.7354408177635523,0.0410655038628957,0.0042295835844529,0.0032251105,1.008966235150284e-06,0.0007835580534431,0.0010029674,4.814044276619224e-08,3.115853131188548e-06,0.00018497556,3.307295461181042e-08
1.615625,0.41,0.0023144201718622,0.0012756214,1.0791029827870522e-06,0.0018988198066956,0.0030517876,1.329334766576689e-06,4.411913276417374e-06,-0.00045388192,2.100332370545771e-07
1.793393382415623,0.1130019896411541,0.0023404562451288,0.0025616512,4.892719490103388e-08,0.0019710548774062,0.0018881261,6.877176338231244e-09,4.626542027675804e-06,8.050352e-05,5.757316294552212e-09
2.006153132881302,0.3014147284399088,0.0021761482370022,0.0025972947,1.7736438358195617e-07,0.001994992789961,0.0025475025,3.052669992464398e-07,4.358311257751517e-06,-0.0009397194,8.912826851446267e-07
0.171875,0.0,0.004829571227647,0.0035063252,1.7509800885898568e-06,0.0001827069323505,0.00060224533,1.7601246778242106e-07,7.183734139558936e-07,-0.00018938631,3.61397899689607e-08
1.382826430514108,0.2466675754956037,0.0025614416087907,0.0013575181,1.449431727129336e-06,0.0019038097035908,0.0025379658,4.02153922316822e-07,4.860943210043519e-06,0.0004845634,2.3011445691505102e-07
1.197344062229598,0.1812210887020889,0.0023331270917857,0.00294324,3.7223789024276385e-07,0.0021686216653431,0.0015728474,3.549470153609667e-07,4.918281057495301e-06,0.000548251,2.9521041437759704e-07
1.478125,0.0,0.0021600350611566,0.004365407,4.863665081855778e-06,0.0020821882426978,0.0010215044,1.1250502095766494e-06,4.512803563194331e-06,-0.0016983226,2.8996483917588696e-06
1.631494795445715,0.1887177684283677,0.0021486117680646,0.0030902848,8.867480327179e-07,0.0021611248937302,0.0017290115,1.8672195423607342e-07,4.6585250070759985e-06,0.00032492727,1.0257206928352911e-07
1.546875,0.41,0.0023555745350588,0.0011900291,1.358496196892974e-06,0.0019093275564101,0.0030248761,1.2444485926100191e-06,4.513678170684051e-06,-0.00027047843,7.562065813176723e-08
0.859375,0.41,0.0014384232329981,0.0005868301,7.252108989902923e-07,0.0029590187484655,0.0027861297,2.9890618563972685e-08,4.0435185856697e-06,0.0009155944,8.309250075392421e-07
1.684375,0.0,0.0021427054588017,0.0046209916,6.141902431821383e-06,0.0019823124924981,0.0011020899,7.747918442134639e-07,4.2650397205037355e-06,-0.002247326,5.069662552529891e-06
1.708377789020066,0.0435737985775328,0.0021756463454771,0.0041666254,3.963997755307838e-06,0.00198835953639,0.001313597,4.553045292570117e-07,4.343162964475014e-06,-0.0017138049,2.9520327684891456e-06
0.996875,0.41,0.002088946788751,0.00054015964,2.3987416237840123e-06,0.0023416640725451,0.002814144,2.2323718366921485e-07,4.771420164110109e-06,0.0011115447,1.2249470236181726e-06
1.011800354778871,0.367987700960355,0.002125303375171,0.00084307045,1.6441212809450056e-06,0.0023170883992667,0.0027429163,1.8132943987529605e-07,4.783252651171266e-06,0.00070575625,4.913631388675014e-07
2.159390947471612,0.0339877533917399,0.0019758960940268,0.0046365485,7.079071010057119e-06,0.0017636252359044,0.0014787912,8.113040700168943e-08,3.5054828936612196e-06,-0.0027405247,7.5297016952571355e-06
2.159494614644993,0.3761513123286494,0.0019685319164549,0.0018373355,1.721249262090397e-08,0.001745244693647,0.0031180084,1.8844801253026685e-06,3.451966318063176e-06,-0.001111649,1.2434501133490962e-06
0.034375,0.41,0.0001978129026417,0.0008652434,4.454634358346986e-07,0.0007357683537408,0.002618879,3.546106006669732e-06,1.3970382616422105e-07,-0.0002587512,6.702450710016578e-08
0.6651537956567254,0.0941806223085222,0.0031699039766361,0.0026282892,2.93346606228052e-07,0.0016176797568728,0.0014713407,2.1415132362158157e-08,3.6765143471366687e-06,-0.00017357618,3.1418516294335263e-08
0.7646921685266367,0.3677855138072547,0.0016592605720427,0.0010027513,4.3100443636018666e-07,0.0028198806714074,0.002585739,5.482237037110532e-08,3.953986481411831e-06,0.00055810064,3.0707851446341784e-07
0.9223440622295984,0.1806920507397507,0.0029390508587699,0.002749823,3.580716973918258e-08,0.0017943969021521,0.0016570389,1.886721331638919e-08,4.55430535582257e-06,0.000110544264,1.1233871400498557e-08
0.8831196056425369,0.1612166534123255,0.0030252987581421,0.0031739697,2.2103044799448082e-08,0.0017121112707305,0.0013430715,1.361903813697244e-07,4.484561814106135e-06,0.00028609484,7.930435122503362e-08
1.63484628918645,0.241755117356255,0.0021886721475916,0.0025364384,1.209413701491847e-07,0.0021719567712705,0.0020360947,1.8458511776964512e-08,4.7618333389758805e-06,0.00055421144,3.0189486773488037e-07
1.797399069396299,0.0432168150314049,0.0021535616436075,0.0039447173,3.2082387560233836e-06,0.0019545457957815,0.0014102161,2.9629482526122464e-07,4.227378657398368e-06,-0.0014708266,2.1757841402963976e-06
1.867773397500341,0.0941942723293409,0.0022212043528268,0.0030527934,6.915404152326699e-07,0.0019635138654745,0.0017420352,4.905282117437327e-08,4.378482396243273e-06,-0.00029384345,8.89363198659327e-08
1.546875,0.0,0.0021487176362087,0.0044503435,5.2974818435903625e-06,0.0020487727047405,0.0010481775,1.0011908023773971e-06,4.4189132005183805e-06,-0.0018814132,3.556362614929558e-06
1.946471562730821,0.369616254962986,0.0021227135968559,0.001819931,9.167731872076143e-08,0.0018806227168078,0.0029844046,1.2183343659786766e-06,4.0108231344688e-06,-0.0009718314,9.52268007996418e-07
0.4276529117974453,0.2166848134288151,0.0042517306139383,0.0030714497,1.3930630428470038e-06,0.00054968724671,0.0013062656,5.724107934319305e-07,2.0854949599358967e-06,0.00013717264,1.8248536584855952e-08
0.2263406505321778,0.1108567295385315,0.00412804732169,0.0033751354,5.668764188209456e-07,0.0003006778317177,0.004099697,1.4432545688323141e-05,7.619856273895352e-07,0.0019039586,3.6221574239139613e-06
1.821875,0.41,0.0021627487268702,0.0015312061,3.988461257076544e-07,0.0018782272643145,0.0031319857,1.571910125703899e-06,4.0795609013908e-06,-0.001002945,1.014098478128855e-06
1.076004118259557,0.0355112285989845,0.002647404899078,0.0030591115,1.6950235451439913e-07,0.0018903880656834,0.0010863245,6.465182926723935e-07,4.86448104053761e-06,0.00065580755,4.237268851736514e-07
1.736204580664416,0.3224091112248569,0.002301092780598,0.0012053475,1.2006577673114714e-06,0.0019143970023715,0.0027385056,6.791549837886979e-07,4.422151726056443e-06,0.0009552762,9.041234044496933e-07
1.663691130094245,0.3682836134886945,0.0023099742620329,0.0013507232,9.20162586587645e-07,0.001907279075557,0.002850622,8.898957574531047e-07,4.4227267739554104e-06,0.00024353713,5.7175696860131654e-08
0.9615281208674143,0.0879789408680715,0.0018358711475416,0.0026024207,5.875982888592865e-07,0.0026651834629943,0.0013193488,1.8112709075389761e-06,4.441116735476126e-06,0.00070715696,4.938095510284717e-07
0.4173246413346274,0.0802825723240799,0.0054334084996324,0.0036359653,3.23080210017437e-06,0.0002234341603099,0.00097438693,5.639300630046672e-07,1.0947407227928474e-06,-0.0004881546,2.3936490773976105e-07
0.171875,0.41,0.0002082452263655,0.0008189902,3.7300938734243507e-07,0.003152082061722,0.0026470125,2.550952903076911e-07,5.489555435782356e-07,-6.312877e-05,4.054852653701621e-09
2.056676720740418,0.1525741538189533,0.0021398450846768,0.003734909,2.544228887625934e-06,0.0019256772671754,0.001807481,1.3970345638426931e-08,4.1381142860671305e-06,-0.001075916,1.1665168730669784e-06
0.928125,0.41,0.0017099540453288,0.00056322664,1.3149837416173406e-06,0.0026909826053282,0.0028003454,1.1960225416099812e-08,4.447426333718898e-06,0.0010136887,1.0185680354973473e-06
1.553574158600593,0.2052704320755043,0.00218975160024,0.0023175701,1.63375816368099e-08,0.0021744966459309,0.0019591153,4.6389138476360064e-08,4.761052510141492e-06,0.0009439364,8.820503475444305e-07
1.234427396458703,0.3671186038207077,0.002474765436227,0.0010147914,2.1315241016534435e-06,0.0019833762923933,0.002641648,4.3332171229062403e-07,4.849645937068858e-06,0.0011260882,1.2571758996013338e-06
2.09415573208022,0.1693176298063647,0.0021536978417622,0.0033545122,1.4419550150112601e-06,0.0019473179946746,0.0019667447,3.773953773857549e-10,4.21116619583451e-06,-0.00074581057,5.625326022651497e-07
1.468255146412285,0.0405384289679384,0.0021718705787792,0.0034550056,1.646435447133555e-06,0.0021117445148598,0.0012595654,7.262093232373127e-07,4.597629633237812e-06,-0.00026204437,7.109795606142056e-08
0.1890625,0.0372959874359162,0.0055260004277896,0.0033458099,4.753230838106355e-06,0.0001948817416044,0.00097441673,6.076748024797493e-07,7.850532961647232e-07,-0.0007666424,5.889448833052092e-07
1.0677947221711,0.1771822911549272,0.0016063900860347,0.0016845092,6.102598738250201e-09,0.0028519480598541,0.0022428632,3.709843929948142e-07,4.361002470079251e-06,-1.9840896e-05,5.857318958295512e-10
